player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Daren Bates,8077,LB,TEN,2,1,2.0,0,0,31,36.7,40.1,71.4,58.2,65.1,38.5,0.0,0,0,5,5,20.0,1,1
Ezekiel Ansah,8094,ED,SEA,11,0,2.3,1,0,29,83.0,56.0,36.9,56.4,46.6,35.8,25.0,3,3,75,75,8.0,6,9
Rontez Miles,8102,S,NYJ,2,0,,0,0,22,70.8,72.4,71.9,58.4,60.0,77.2,,0,0,3,3,0.0,0,0
A.J. Bouye,8110,CB,JAX,14,2,8.9,2,0,15,55.4,58.4,88.7,,67.6,69.0,8.3,1,5,357,369,1.4,5,9
Jahleel Addae,8117,LB,HST,15,8,13.5,0,0,13,63.0,62.7,50.6,51.6,65.8,64.3,13.0,3,3,165,170,1.8,3,12
Lerentee McCray,8159,ED,JAX,7,1,1.0,0,0,15,67.2,67.1,81.3,56.7,66.7,74.3,0.0,0,0,18,18,11.1,2,2
Abry Jones,8177,DI,JAX,16,3,3.1,0,0,15,65.4,61.8,87.7,56.6,60.4,60.1,4.0,1,1,261,270,5.4,14,21
Benson Mayowa,8196,ED,OAK,12,0,4.0,0,0,23,50.7,60.1,18.5,70.2,63.0,65.1,0.0,0,4,36,39,2.8,1,1
Bradley McDougald,8220,S,SEA,17,2,5.4,0,0,29,62.6,62.8,87.3,72.7,56.8,51.9,23.8,10,3,368,379,3.5,13,30
Will Compton,8308,LB,OAK,9,6,4.3,0,0,23,50.8,64.3,82.2,48.6,79.5,65.0,4.3,1,0,106,111,9.4,10,16
Rashaan Melvin,8334,CB,DET,13,3,7.2,1,0,11,47.2,55.3,87.8,79.9,82.0,86.3,0.0,0,4,300,304,2.3,7,14
Tony Jefferson,8361,S,BLT,5,2,5.9,0,0,3,48.9,53.1,80.2,53.2,68.9,44.1,9.1,1,2,82,87,3.7,3,8
Brandon Copeland,8378,LB,NYJ,12,5,1.7,0,0,22,43.3,58.6,86.2,64.4,69.4,36.0,10.3,3,0,152,158,11.2,17,21
Jeff Heath,8396,S,DAL,13,6,5.5,0,0,9,68.9,67.9,85.7,61.8,60.4,87.4,8.0,2,2,236,245,3.4,8,17
Chris Banjo,8419,S,ARZ,4,0,4.0,0,0,1,57.4,56.9,82.3,57.1,58.4,32.1,33.3,1,0,18,18,0.0,0,2
Cody Davis,8458,S,JAX,4,0,19.0,0,0,15,67.9,71.7,79.2,,62.6,85.0,0.0,0,0,7,7,0.0,0,1
Jordan Dangerfield,8468,S,PIT,5,0,-2.0,0,0,25,,85.6,99.0,68.0,73.9,73.3,0.0,0,0,8,8,12.5,1,1
Brynden Trawick,8471,ED,BLT,4,0,,0,0,3,64.5,64.9,74.7,58.4,60.5,71.4,,0,0,7,7,0.0,0,0
Nickell Robey-Coleman,8483,CB,LA,16,3,2.8,0,0,26,74.1,74.5,85.7,73.1,65.4,60.3,12.5,1,2,180,183,1.7,3,4
Wes Horton,8484,DI,CAR,6,2,5.7,1,0,5,,31.1,36.4,49.7,33.7,29.5,28.6,2,1,64,64,1.6,1,3
LaRoy Reynolds,8500,LB,CIN,5,0,,0,0,7,44.0,37.3,76.9,57.2,41.6,45.7,,0,0,15,15,0.0,0,0
Deon Lacey,8512,LB,MIA,1,0,,0,0,17,60.3,48.3,66.0,58.5,60.0,,,0,0,1,1,0.0,0,0
Mike Purcell,8530,DI,DEN,13,13,1.1,0,0,10,56.7,78.4,23.9,48.9,91.0,29.1,13.8,8,4,203,206,14.3,29,37
Jadeveon Clowney,8636,ED,SEA,15,6,1.0,0,0,29,87.5,80.8,0.0,76.7,77.4,32.4,21.6,8,12,204,207,9.8,20,23
Khalil Mack,8640,ED,CHI,16,6,4.0,1,0,6,57.4,86.2,60.7,81.3,83.5,50.5,12.2,5,4,329,338,7.0,23,30
Anthony Barr,8644,LB,MIN,16,9,2.7,2,1,18,52.0,56.3,54.3,61.0,61.8,68.3,10.9,6,4,388,393,7.7,30,40
Aaron Donald,8648,DI,LA,16,8,0.0,1,0,26,70.7,93.6,54.8,92.8,90.2,43.3,14.3,5,4,338,349,5.3,18,22
Kyle Fuller,8649,CB,CHI,16,1,6.4,0,0,6,58.7,62.5,68.3,,78.2,82.9,5.3,1,8,392,402,1.8,7,17
C.J. Mosley,8652,LB,NYJ,2,0,4.8,0,0,22,77.1,75.0,78.4,58.1,62.1,82.8,0.0,0,0,36,37,5.6,2,4
Ha Ha Clinton-Dix,8656,S,CHI,16,5,7.0,0,0,6,75.5,74.2,44.9,48.5,76.3,70.7,15.2,5,2,393,403,2.3,9,23
Dee Ford,8658,ED,SF,13,0,2.5,0,0,28,78.7,73.9,49.6,71.2,62.7,80.3,0.0,0,2,61,63,8.2,5,6
Darqueze Dennard,8659,CB,CIN,9,4,4.4,0,0,7,76.0,72.2,46.0,68.4,57.7,56.4,15.0,3,1,185,188,5.9,11,13
Jason Verrett,8660,CB,SF,1,0,,0,0,28,24.1,19.6,67.5,,60.0,,,0,1,2,2,0.0,0,0
Deone Bucannon,8662,LB,NYG,11,3,4.1,0,0,21,53.1,53.9,82.1,60.2,56.6,55.3,7.7,1,0,69,70,5.8,4,9
Jimmie Ward,8665,S,SF,16,3,13.5,0,0,28,84.5,85.0,89.8,53.5,83.0,77.9,10.0,3,1,346,361,1.2,4,24
Bradley Roby,8666,CB,HST,12,2,7.2,1,0,13,65.2,64.0,62.1,72.7,52.7,30.9,31.3,5,6,242,249,1.7,4,9
Demarcus Lawrence,8669,ED,DAL,16,5,0.7,0,0,9,67.3,86.2,33.8,78.6,83.2,37.9,19.4,7,6,214,220,9.8,21,24
Kyle Van Noy,8675,ED,NE,16,8,3.1,1,1,19,76.1,84.2,71.3,72.1,83.7,62.3,8.7,4,2,312,319,7.1,22,34
Lamarcus Joyner,8676,CB,OAK,14,2,2.4,2,0,23,44.4,47.5,31.4,57.7,67.1,40.3,23.1,3,9,209,225,2.4,5,8
Stephon Tuitt,8681,DI,PIT,6,2,0.9,0,0,25,62.9,89.1,61.7,85.0,75.7,29.8,11.8,2,1,106,110,9.4,10,13
Trent Murphy,8682,ED,BUF,17,7,1.9,1,1,4,71.3,75.2,44.9,69.2,74.9,41.1,11.1,3,5,245,260,5.3,13,17
Timmy Jernigan,8683,DI,PHI,11,2,-0.4,1,0,24,60.1,66.2,19.2,67.3,67.9,27.6,30.0,3,4,119,122,4.2,5,5
Jeremiah Attaochu,8685,ED,DEN,11,2,1.2,0,0,10,50.1,55.6,42.1,57.7,61.2,58.7,13.3,2,2,123,123,8.1,10,11
Christian Kirksey,8706,LB,CLV,2,0,5.1,0,0,8,50.4,48.2,78.8,48.5,55.3,29.8,30.0,3,0,48,49,6.3,3,7
Preston Brown,8708,LB,JAX,10,10,5.1,0,0,15,53.5,45.9,83.0,60.1,42.5,75.2,3.3,1,0,236,242,4.2,10,19
Terrence Brooks,8714,S,NE,15,2,4.6,0,0,19,58.3,60.6,27.6,60.0,70.6,78.6,10.0,1,2,68,71,5.9,4,7
Kareem Martin,8719,ED,NYG,5,0,3.0,0,0,21,60.3,48.3,80.4,47.1,53.5,48.8,20.0,1,0,24,24,12.5,3,4
Phillip Gaines,8722,CB,HST,3,0,-4.0,1,0,13,29.2,31.4,81.3,60.0,65.3,83.0,0.0,0,3,37,40,2.7,1,1
Jaylen Watkins,8736,S,LAC,11,0,2.2,0,0,27,53.4,55.2,79.3,68.1,60.2,33.9,33.3,3,0,67,69,6.0,4,6
Bashaud Breeland,8737,CB,KC,19,6,6.2,3,0,16,51.3,55.2,49.7,75.2,73.9,62.5,19.2,5,13,384,400,1.6,6,15
Justin Ellis,8742,DI,BLT,5,0,5.4,0,0,3,60.0,77.4,79.9,62.4,76.7,71.5,0.0,0,0,34,34,11.8,4,5
Cassius Marsh,8743,ED,ARZ,16,3,1.4,1,0,1,55.0,63.0,52.1,59.3,69.9,56.5,15.4,4,2,165,169,9.7,16,19
Ross Cockrell,8744,CB,CAR,13,3,5.2,0,0,5,61.3,57.5,60.9,61.1,42.8,53.1,22.2,6,4,238,246,4.2,10,18
Maurice Alexander,8745,LB,BUF,2,1,3.3,0,0,4,64.7,55.6,80.8,53.8,48.4,81.2,0.0,0,0,20,22,10.0,2,3
DaQuan Jones,8747,DI,TEN,19,13,2.1,0,0,31,48.0,72.8,90.9,66.6,71.7,57.4,8.7,4,0,329,340,7.3,24,29
Aaron Colvin,8749,CB,WAS,5,1,5.0,1,0,32,38.1,38.0,82.6,56.8,42.8,50.0,50.0,2,1,81,82,0.0,0,1
Anthony Hitchens,8754,LB,KC,18,17,5.1,0,0,16,58.4,44.4,61.8,58.5,34.1,45.1,14.5,9,1,349,365,5.2,18,36
Logan Thomas,8755,TE,DET,1,0,,0,0,11,,60.0,60.0,,60.0,,,0,3,1,1,0.0,0,0
De'Anthony Thomas,8759,WR,BLT,1,0,,0,0,3,60.0,61.2,60.0,,60.0,,,0,0,1,1,0.0,0,0
Walt Aikens,8760,S,MIA,7,2,6.8,0,0,17,39.1,50.1,77.2,52.6,70.9,50.5,0.0,0,0,50,53,2.0,1,4
Pierre Desir,8762,CB,IND,12,3,8.5,3,0,14,57.9,58.8,60.7,,63.3,52.2,12.5,1,4,228,233,0.9,2,4
Tre Boston,8763,S,CAR,16,5,11.9,0,0,5,90.6,76.4,9.4,74.0,36.8,56.9,26.3,10,5,419,431,0.7,3,23
Dontae Johnson,8764,CB,SF,2,0,,0,0,28,59.0,60.3,70.8,,61.8,75.1,,0,0,7,7,0.0,0,0
Kevin Pierre-Louis,8767,LB,CHI,6,6,2.9,0,0,6,91.0,90.5,80.2,86.1,61.9,68.3,13.6,3,0,67,69,13.4,9,13
Nevin Lawson,8768,CB,OAK,9,2,4.1,0,0,23,61.5,63.1,27.0,49.5,79.4,73.5,0.0,0,4,77,80,5.2,4,7
Brent Urban,8769,DI,CHI,13,4,1.6,1,0,6,,55.1,57.4,55.5,57.2,40.8,11.8,2,1,136,137,8.1,11,11
Ricardo Allen,8782,S,ATL,16,11,8.6,0,0,2,57.3,58.6,40.5,60.6,64.0,66.2,7.9,3,2,353,365,3.1,11,24
Aaron Lynch,8785,ED,CHI,16,1,1.0,1,0,6,50.2,36.0,0.0,62.9,36.8,43.2,25.0,1,7,77,78,1.3,1,2
Caraun Reid,8793,DI,ARZ,3,0,0.3,0,0,1,60.7,46.2,39.0,58.4,43.2,25.1,25.0,1,1,52,55,3.8,2,3
Chris Smith,8794,ED,CLV,8,0,,0,0,8,62.3,51.3,84.7,49.3,55.3,69.2,,0,0,43,46,0.0,0,0
Devon Kennard,8809,ED,DET,16,7,3.5,0,0,11,69.0,69.3,90.7,58.4,71.0,54.8,8.5,4,0,352,357,5.7,20,36
Antone Exum Jr.,8817,S,SF,1,0,,0,0,28,64.3,65.7,68.2,,60.0,,,0,0,2,2,0.0,0,0
Bennett Jackson,8822,S,NYJ,2,1,,0,0,22,63.4,66.8,74.8,,64.1,79.4,0.0,0,0,13,13,0.0,0,0
Dan McCullers,8849,DI,PIT,14,0,2.0,1,0,25,,50.9,3.8,63.1,53.7,73.7,0.0,0,2,71,71,8.5,6,7
T.J. Carrie,8853,CB,CLV,14,5,6.2,2,0,8,47.6,56.2,87.2,70.0,82.4,56.0,14.3,3,3,223,229,4.0,9,13
Shamar Stephen,8854,DI,MIN,17,8,2.6,0,0,18,67.7,58.2,77.1,53.2,56.4,77.0,0.0,0,3,310,314,3.5,11,18
Beau Allen,8858,DI,TB,13,4,2.3,0,0,30,59.8,72.6,82.5,61.1,73.9,39.8,11.1,1,0,81,83,3.7,3,4
Shelby Harris,8869,DI,DEN,16,15,2.2,0,0,10,67.1,76.8,75.2,73.1,69.7,68.6,4.5,2,1,282,289,7.1,20,27
Corey Nelson,8876,LB,DEN,4,3,6.3,0,0,10,58.1,53.6,79.0,63.2,51.5,57.6,0.0,0,0,58,60,1.7,1,3
Terrance Mitchell,8888,CB,CLV,8,0,2.0,1,0,8,61.1,63.0,84.2,,66.5,68.8,20.0,1,1,135,139,2.2,3,4
Kerry Wynn,8938,ED,CIN,2,0,3.0,0,0,7,60.0,47.4,74.9,56.2,66.0,69.6,0.0,0,0,5,6,20.0,1,1
Jamie Meder,8940,DI,DET,1,0,,0,0,11,,45.9,73.4,54.2,56.0,,,0,0,2,2,0.0,0,0
Denico Autry,8982,DI,IND,14,7,2.1,0,0,14,69.7,71.0,86.3,68.0,61.1,35.3,4.2,1,0,183,192,7.7,14,16
Shaquil Barrett,9000,ED,TB,16,3,1.2,1,0,30,67.8,77.7,2.6,82.0,71.1,57.8,12.5,3,11,247,253,5.7,14,18
Josh Mauro,9003,ED,OAK,13,4,1.4,0,0,23,49.7,53.1,66.1,49.2,60.2,66.8,4.3,1,1,144,148,11.1,16,18
Todd Davis,9007,LB,DEN,14,25,5.4,0,0,10,61.4,65.1,85.1,49.7,69.8,83.2,4.3,3,1,333,340,5.7,19,41
Christian Jones,9020,LB,DET,13,14,3.8,1,0,11,43.6,45.5,71.2,58.4,46.5,57.7,17.1,6,1,256,257,3.1,8,15
Malcolm Butler,9040,CB,TEN,9,1,3.4,0,0,31,64.2,65.5,22.9,80.9,73.0,70.5,0.0,0,5,189,199,1.6,3,5
Kerry Hyder,9045,ED,DAL,16,7,0.6,0,0,9,60.4,68.0,88.2,61.9,66.7,42.9,11.8,2,0,143,150,4.9,7,8
Adarius Taylor,9074,LB,CLV,8,0,6.0,0,0,8,32.9,41.4,74.7,55.0,57.0,26.2,0.0,0,0,35,38,0.0,0,1
Kenny Ladler,9103,S,WAS,1,1,18.0,0,0,32,43.1,35.6,78.7,,45.0,26.4,40.0,2,0,32,33,0.0,0,2
Adrian Phillips,9177,S,LAC,7,4,3.9,0,0,27,86.9,87.6,81.9,52.8,72.7,63.7,14.3,2,0,96,98,3.1,3,8
Zach Kerr,9195,DI,ARZ,12,3,1.0,0,0,1,57.4,69.5,14.0,70.3,72.3,28.9,18.2,4,4,148,153,9.5,14,15
C.J. Goodwin,9243,CB,DAL,2,0,,0,0,9,35.4,38.9,81.5,,60.6,68.9,,0,0,5,5,0.0,0,0
Daniel Sorensen,9253,S,KC,19,8,6.7,0,0,16,61.6,59.4,86.2,57.7,51.2,46.3,9.1,3,1,201,208,5.5,11,22
Brandon Dunn,9262,DI,HST,18,12,3.3,0,0,13,56.7,55.3,87.8,53.8,56.1,47.4,8.3,2,0,200,208,4.5,9,10
Joe Thomas,9272,LB,DAL,13,1,3.4,0,1,9,67.2,64.4,81.9,63.8,55.6,50.1,33.3,4,0,100,101,4.0,4,7
Mike Pennel,9316,DI,KC,11,10,2.6,0,0,16,66.1,68.4,84.1,56.9,69.3,62.9,3.6,1,0,83,86,13.3,11,17
K'Waun Williams,9332,CB,SF,18,6,2.7,1,2,28,77.6,80.3,85.7,81.4,71.7,57.3,20.0,5,3,225,230,4.4,10,14
Jayrone Elliott,9336,ED,PIT,3,0,1.0,0,0,25,60.0,71.6,74.9,58.3,73.4,69.9,0.0,0,0,10,10,10.0,1,1
Dante Fowler Jr.,9436,ED,LA,16,9,3.1,2,0,26,48.8,72.0,30.2,73.3,75.0,40.2,10.0,4,7,309,313,6.8,21,27
Leonard Williams,9439,DI,NYG,15,11,2.4,1,0,21,58.6,70.6,36.1,66.2,74.2,56.5,7.7,3,6,256,263,7.0,18,25
Vic Beasley Jr.,9441,ED,ATL,16,4,2.7,4,0,2,59.2,58.9,29.8,62.3,60.6,44.0,21.4,6,7,270,277,4.8,13,18
Trae Waynes,9444,CB,MIN,16,2,1.2,2,1,18,63.7,67.0,87.6,,74.5,56.8,22.2,4,4,339,344,2.4,8,12
Danny Shelton,9445,DI,NE,17,25,3.0,0,0,19,49.3,70.6,60.2,73.3,66.2,60.3,3.1,2,2,282,288,8.2,23,37
Kevin Johnson,9449,CB,BUF,13,3,5.5,1,0,4,73.6,71.9,41.6,56.9,64.3,48.4,13.3,2,3,111,116,4.5,5,10
Arik Armstead,9450,ED,SF,19,7,2.3,1,1,28,70.6,89.6,76.5,75.1,86.4,50.5,11.1,5,2,303,315,7.6,23,33
Marcus Peters,9451,CB,BLT,17,2,10.4,0,0,3,86.6,83.9,68.6,53.4,65.5,63.4,16.7,2,2,381,388,1.0,4,8
Bud Dupree,9455,ED,PIT,16,8,1.2,0,0,25,50.5,77.7,53.5,76.3,75.0,44.0,11.3,6,5,377,390,8.2,31,39
Shaq Thompson,9458,LB,CAR,14,12,4.8,0,0,5,60.5,65.8,87.2,70.9,66.7,67.8,9.3,5,1,349,360,6.3,22,37
Byron Jones,9460,CB,DAL,15,1,6.6,0,0,9,74.8,76.1,88.4,56.6,75.1,87.0,6.7,1,3,321,336,0.9,3,13
Damarious Randall,9463,S,CLV,11,11,11.2,0,0,8,69.9,69.3,51.1,69.9,63.3,79.8,12.5,5,2,299,309,1.0,3,24
Stephone Anthony,9464,LB,NO,2,0,2.0,0,0,20,65.3,60.8,75.7,55.1,57.8,70.5,0.0,0,0,11,11,9.1,1,1
Malcom Brown,9465,DI,NO,17,11,2.6,0,0,20,52.5,67.9,87.7,63.6,67.0,51.9,10.8,4,0,212,219,8.5,18,22
Landon Collins,9466,S,WAS,15,15,4.6,1,0,32,60.6,69.2,68.2,78.1,77.3,62.4,8.2,6,3,431,449,6.3,27,52
Mario Edwards Jr.,9468,ED,NO,15,3,3.0,0,0,20,,68.3,87.7,70.7,56.9,77.1,0.0,0,0,128,131,3.1,4,6
Preston Smith,9471,ED,GB,18,11,3.0,0,0,12,48.7,66.5,63.5,73.3,61.8,53.4,12.5,5,3,356,363,3.9,14,24
Eddie Goldman,9472,DI,CHI,14,13,1.9,0,0,6,58.4,70.7,55.6,67.1,69.7,54.2,7.9,3,2,186,191,10.2,19,22
Benardrick McKinney,9476,LB,HST,16,21,3.5,0,1,13,64.0,65.8,69.1,63.1,64.9,81.9,9.2,7,1,341,352,9.7,33,48
Eric Kendricks,9478,LB,MIN,17,28,3.5,0,0,18,88.4,90.1,89.3,64.8,82.9,74.7,7.1,7,0,397,402,8.8,35,63
Jaquiski Tartt,9479,S,SF,15,8,5.8,0,0,28,64.7,65.1,83.6,61.8,62.6,75.6,8.1,3,0,302,313,3.3,10,26
Eric Rowe,9480,CB,MIA,16,12,5.6,1,0,17,60.2,58.9,67.6,56.2,56.4,63.9,7.4,4,8,451,468,3.1,14,38
Denzel Perryman,9481,LB,LAC,12,14,2.8,0,0,27,54.7,59.2,35.7,50.1,65.8,34.3,14.8,8,1,185,194,11.4,21,32
Ronald Darby,9483,CB,PHI,11,1,8.2,0,0,24,39.8,44.8,86.1,57.3,71.9,36.2,28.6,4,0,153,161,3.3,5,9
Nate Orchard,9484,ED,WAS,5,1,3.4,0,0,32,64.9,67.0,83.8,61.6,64.7,56.0,10.0,1,0,39,40,15.4,6,8
Jordan Phillips,9485,DI,BUF,17,3,1.5,1,1,4,55.9,51.8,0.0,60.6,61.4,46.5,11.1,2,10,209,218,3.8,8,13
Ameer Abdullah,9487,HB,MIN,1,0,,0,0,18,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Markus Golden,9491,ED,NYG,16,12,2.8,0,0,21,49.7,60.3,43.8,63.0,62.8,57.1,5.8,3,6,350,357,8.0,28,37
Frank Clark,9496,ED,KC,17,5,1.4,3,1,16,54.7,63.3,27.6,64.3,68.0,33.3,19.4,7,8,290,305,6.9,20,24
Jordan Richards,9497,S,BLT,1,0,,0,0,3,,60.6,63.0,,60.0,,,0,0,2,2,0.0,0,0
P.J. Williams,9511,CB,NO,15,5,3.7,0,0,20,47.6,50.8,87.9,86.2,44.1,50.2,11.8,2,4,227,230,3.1,7,10
Jordan Hicks,9517,LB,ARZ,16,43,4.8,1,0,1,53.8,61.0,33.3,67.7,69.1,61.2,9.7,10,5,407,423,6.9,28,50
Danielle Hunter,9521,ED,MIN,17,14,3.4,0,1,18,62.5,89.0,86.8,84.5,74.3,71.6,5.2,3,1,362,366,6.1,22,41
Carl Davis,9523,DI,JAX,3,0,9.0,0,0,15,58.3,49.3,78.0,51.9,54.0,65.9,0.0,0,0,24,26,0.0,0,1
Henry Anderson,9526,DI,NYJ,13,5,1.8,0,0,22,50.0,55.8,72.9,55.1,59.8,61.5,10.0,2,1,137,143,8.0,11,13
Steven Nelson,9531,CB,PIT,15,3,6.9,1,0,25,80.3,80.5,89.2,59.0,72.1,60.3,18.2,4,3,412,426,1.5,6,15
Angelo Blackson,9533,DI,HST,17,3,1.2,1,0,13,60.3,43.2,58.1,55.6,40.4,57.9,0.0,0,2,219,225,6.4,14,18
Trey Flowers,9534,ED,DET,15,13,2.7,0,1,11,59.1,82.8,61.5,78.6,76.8,52.9,7.8,4,6,234,237,11.1,26,34
Clayton Geathers,9542,S,IND,14,6,6.8,0,0,14,58.7,66.9,86.6,64.7,78.6,75.1,8.8,3,1,205,212,4.9,10,25
Ibraheim Campbell,9548,S,GB,9,2,8.3,0,1,12,53.5,59.7,73.9,50.5,72.2,58.9,0.0,0,0,63,64,3.2,2,7
Rodney Gunter,9549,DI,ARZ,13,7,2.1,0,0,1,53.6,65.6,50.6,65.9,65.2,60.1,8.7,2,3,236,244,4.7,11,14
Blake Bell,9550,TE,KC,1,0,,2,0,16,,61.1,60.1,60.0,60.0,,,0,3,1,1,0.0,0,0
Za'Darius Smith,9555,ED,GB,18,6,2.2,1,1,12,79.3,89.7,30.8,88.8,76.1,48.5,14.3,6,7,362,370,5.5,20,30
Kwon Alexander,9557,LB,SF,11,7,1.5,0,1,28,68.6,52.6,33.6,54.6,34.9,27.0,26.1,6,1,149,154,6.0,9,10
Damien Wilson,9560,LB,KC,19,17,3.9,0,0,16,50.1,50.4,67.0,57.4,52.9,70.6,9.5,6,2,369,388,7.0,26,40
Grady Jarrett,9570,DI,ATL,16,11,1.6,1,1,2,66.9,90.1,59.9,86.5,82.6,52.7,10.2,6,4,304,312,10.2,31,42
Adrian Amos,9575,S,GB,18,6,8.6,0,0,12,76.4,75.7,85.5,63.3,71.7,77.5,10.4,5,0,422,431,3.1,13,37
MyCole Pruitt,9576,TE,TEN,1,0,,0,0,31,,61.6,60.1,,60.0,,,0,2,1,1,0.0,0,0
Bobby McCain,9578,S,MIA,9,3,12.2,1,0,17,69.6,63.6,13.1,54.0,53.3,29.2,29.4,5,2,229,239,0.9,2,9
Tyeler Davison,9587,DI,ATL,16,14,2.8,0,0,2,58.3,67.5,49.6,63.7,68.8,62.6,5.9,3,3,288,299,7.3,21,34
David Mayo,9602,LB,NYG,14,15,2.7,0,0,21,48.8,72.9,85.6,64.1,90.1,55.5,5.3,3,0,297,304,10.8,32,39
Tye Smith,9603,CB,TEN,5,1,10.5,0,0,31,71.5,71.9,83.6,,66.9,87.7,0.0,0,0,72,73,0.0,0,2
D.J. Alexander,9605,LB,JAX,2,1,0.5,0,0,15,70.1,69.3,73.5,,60.1,60.5,0.0,0,0,13,14,7.7,1,2
Quandre Diggs,9633,S,SEA,12,6,9.9,0,0,29,77.2,73.4,56.8,58.5,61.1,32.7,25.0,9,1,264,268,0.8,2,21
Anthony Chickillo,9645,ED,PIT,11,1,2.9,0,0,25,60.3,62.1,83.1,55.6,64.3,58.5,9.1,1,0,78,79,7.7,6,9
Christian Covington,9649,DI,DAL,16,2,1.6,0,0,9,58.8,65.7,72.0,54.8,71.9,28.6,19.2,5,1,196,205,8.2,16,19
Rakeem Nunez-Roches,9650,DI,TB,16,4,2.0,0,0,30,59.6,62.2,21.2,62.1,67.3,74.4,0.0,0,3,109,111,4.6,5,6
Bryce Hager,9657,LB,LA,4,2,3.0,0,0,26,42.3,64.7,73.5,68.6,79.3,63.2,0.0,0,0,35,37,11.4,4,5
Mark Nzeocha,9669,LB,SF,6,0,5.5,0,0,28,60.6,45.8,71.3,,43.7,75.1,0.0,0,0,17,19,0.0,0,2
Darryl Roberts,9680,CB,NYJ,12,2,12.3,1,0,22,58.5,56.6,32.0,64.1,53.0,67.4,16.7,2,7,262,272,0.0,0,8
Akeem King,9682,S,SEA,7,1,4.0,0,0,29,60.9,61.9,82.7,61.6,61.7,84.1,0.0,0,0,84,86,1.2,1,2
Jermaine Whitehead,9698,S,CLV,8,6,7.2,1,1,8,51.7,40.0,19.8,51.5,30.7,29.4,28.6,8,3,207,216,2.9,6,14
Xavier Williams,9809,DI,KC,7,0,3.8,0,1,16,59.8,34.8,0.0,62.3,40.1,27.3,25.0,3,4,62,68,8.1,5,9
Neville Hewitt,9836,LB,NYJ,12,16,4.2,0,0,22,35.9,40.4,87.1,72.3,44.5,42.4,16.0,8,2,268,278,5.6,15,26
Troy Hill,9881,CB,LA,13,5,5.5,0,0,26,72.7,76.4,85.5,91.6,76.5,73.2,6.3,1,2,204,210,2.0,4,10
Justin Coleman,9892,CB,DET,16,3,7.3,2,0,11,58.8,60.5,88.7,92.8,46.7,55.0,25.0,2,7,330,335,0.6,2,3
Anthony Harris,9895,S,MIN,16,8,7.0,0,0,18,92.7,91.1,68.7,67.5,66.0,79.4,11.9,5,3,375,380,1.6,6,29
James Vaughters,9934,ED,CHI,3,0,3.0,0,0,6,65.8,60.0,75.8,51.8,60.7,74.0,0.0,0,0,12,13,8.3,1,1
Deshazor Everett,9940,S,WAS,6,2,0.0,0,0,32,29.8,28.9,72.3,,40.5,28.8,40.0,2,0,21,23,4.8,1,1
Dean Marlowe,9966,S,BUF,7,0,3.7,0,0,4,63.1,65.8,0.0,75.5,72.5,82.3,0.0,0,1,47,49,4.3,2,3
Rod Smith,9996,HB,OAK,1,0,,0,0,23,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Olsen Pierre,10010,DI,OAK,9,0,1.0,0,0,23,60.0,57.5,82.1,51.3,62.9,26.9,42.9,3,0,60,61,6.7,4,4
De'Vante Bausby,10057,CB,DEN,3,2,5.3,1,0,10,72.3,67.9,80.1,,50.6,46.1,14.3,1,1,60,65,5.0,3,4
Justin March-Lillard,10065,LB,DAL,4,0,,0,0,9,55.5,48.5,73.2,58.9,41.9,27.3,100.0,1,0,11,12,0.0,0,0
Quinton Dunbar,10073,CB,WAS,11,1,8.4,0,0,32,89.5,87.6,55.2,58.6,72.5,83.7,0.0,0,1,236,245,1.3,3,10
Adam Humphries,10075,WR,TEN,1,0,,0,0,31,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Curtis Riley,10109,S,OAK,10,2,5.5,0,0,23,67.7,67.3,22.7,53.6,66.0,62.2,21.1,4,1,88,91,8.0,7,13
Tyrell Adams,10140,LB,HST,3,2,4.3,0,1,13,44.7,45.7,78.9,51.6,55.6,53.3,9.1,1,0,56,57,7.1,4,8
T.Y. McGill,10156,DI,LAC,2,1,,0,0,27,59.9,41.0,75.2,63.6,39.3,68.4,0.0,0,0,10,11,0.0,0,0
Efe Obada,10235,ED,CAR,16,9,3.8,0,0,5,63.3,62.6,67.1,64.3,56.1,65.2,4.3,1,1,134,136,5.2,7,13
Erik Harris,10346,S,OAK,15,3,7.6,0,0,23,66.7,66.7,67.4,50.6,67.2,51.2,15.4,6,3,325,342,3.4,11,30
Joey Bosa,10637,ED,LAC,16,8,1.9,1,0,27,61.0,89.6,51.5,90.3,73.1,56.3,8.9,5,5,331,345,10.3,34,43
Jalen Ramsey,10639,CB,LA,12,2,10.8,0,1,26,68.7,71.5,87.2,,77.6,73.9,0.0,0,2,289,296,0.7,2,8
DeForest Buckner,10641,DI,SF,19,14,3.3,0,0,28,72.7,81.5,64.3,77.3,71.8,64.7,5.9,3,3,316,330,7.6,24,34
